2017-01-01,00:00:00;tt1;1,17244354916488;tt1;2,63975755623935
2017-01-01,01:00:00;tt2;1,14817056542364;tt2;2,58505236341959
2017-01-01,02:00:00;tt3;1,14460498985128;tt3;2,57702981838178
2017-01-01,03:00:00;tt4;1,12317452279752;tt4;2,52881126751082
2017-01-01,04:00:00;tt5;1,1142595105728;tt5;2,5087524900052
2017-01-01,05:00:00;tt6;1,11245656181788;tt6;2,50469585530663
2017-01-01,06:00:00;tt7;1,1125014903723;tt7;2,50479694455406
2017-01-01,07:00:00;tt8;1,09788313561948;tt8;2,47190564636022
2017-01-01,08:00:00;tt9;1,08667671149071;tt9;2,4466911920705
2017-01-01,09:00:00;tt10;1,07011564273724;tt10;2,40942878737518
2017-01-01,10:00:00;tt11;1,05247022093836;tt11;2,3697265883277
2017-01-01,11:00:00;tt12;1,02479213234024;tt12;2,30745088898192
2017-01-01,12:00:00;tt13;1,01200392166914;tt13;2,27867741497196
2017-01-01,13:00:00;tt14;1,00542508368647;tt14;2,26387502951096
2017-01-01,14:00:00;tt15;1,01244603717469;tt15;2,27967217485944
2017-01-01,15:00:00;tt16;1,02208562335906;tt16;2,30136124377427
2017-01-01,16:00:00;tt17;1,02597878521604;tt17;2,31012085795249
