HourUTC;PriceArea;SpotPriceDKK;;SpotPriceEUR
2017-06-19T04:00:00+00:00;DK1;284,83;tt4061;38,3
2017-06-19T05:00:00+00:00;DK1;319,56;tt4062;42,97
2017-06-19T06:00:00+00:00;DK1;327,44;tt4063;44,03
2017-06-19T07:00:00+00:00;DK1;304,76;tt4064;40,98
2017-06-19T08:00:00+00:00;DK1;284,38;tt4065;38,24
2017-06-19T09:00:00+00:00;DK1;286,24;tt4066;38,49
2017-06-19T10:00:00+00:00;DK1;259,99;tt4067;34,96
2017-06-19T11:00:00+00:00;DK1;260,73;tt4068;35,06
2017-06-19T12:00:00+00:00;DK1;266,83;tt4069;35,88
2017-06-19T13:00:00+00:00;DK1;285,05;tt4070;38,33
2017-06-19T14:00:00+00:00;DK1;293,83;tt4071;39,51
2017-06-19T15:00:00+00:00;DK1;313,09;tt4072;42,1
2017-06-19T16:00:00+00:00;DK1;339,12;tt4073;45,6
2017-06-19T17:00:00+00:00;DK1;371,77;tt4074;49,99
2017-06-19T18:00:00+00:00;DK1;337,63;tt4075;45,4
2017-06-19T19:00:00+00:00;DK1;328,19;tt4076;44,13
2017-06-19T20:00:00+00:00;DK1;324,84;tt4077;43,68
2017-06-19T21:00:00+00:00;DK1;272,63;tt4078;36,66
2017-06-19T22:00:00+00:00;DK1;181,1;tt4079;24,35
2017-06-19T23:00:00+00:00;DK1;176,34;tt4080;23,71
2017-06-20T00:00:00+00:00;DK1;171,13;tt4081;23,01
2017-06-20T01:00:00+00:00;DK1;168,31;tt4082;22,63
2017-06-20T02:00:00+00:00;DK1;169,65;tt4083;22,81
2017-06-20T03:00:00+00:00;DK1;175,82;tt4084;23,64
2017-06-20T04:00:00+00:00;DK1;200,07;tt4085;26,9
2017-06-20T05:00:00+00:00;DK1;228,33;tt4086;30,7
2017-06-20T06:00:00+00:00;DK1;244,24;tt4087;32,84
2017-06-20T07:00:00+00:00;DK1;226,62;tt4088;30,47
2017-06-20T08:00:00+00:00;DK1;228,48;tt4089;30,72
2017-06-20T09:00:00+00:00;DK1;210,18;tt4090;28,26
2017-06-20T10:00:00+00:00;DK1;196,79;tt4091;26,46
2017-06-20T11:00:00+00:00;DK1;192,48;tt4092;25,88
2017-06-20T12:00:00+00:00;DK1;186,9;tt4093;25,13
2017-06-20T13:00:00+00:00;DK1;182,59;tt4094;24,55
2017-06-20T14:00:00+00:00;DK1;179,99;tt4095;24,2
2017-06-20T15:00:00+00:00;DK1;180,21;tt4096;24,23
2017-06-20T16:00:00+00:00;DK1;180,95;tt4097;24,33
2017-06-20T17:00:00+00:00;DK1;183,56;tt4098;24,68
2017-06-20T18:00:00+00:00;DK1;180,95;tt4099;24,33
2017-06-20T19:00:00+00:00;DK1;180,13;tt4100;24,22
2017-06-20T20:00:00+00:00;DK1;180,43;tt4101;24,26
2017-06-20T21:00:00+00:00;DK1;178,13;tt4102;23,95
2017-06-20T22:00:00+00:00;DK1;178,21;tt4103;23,96
2017-06-20T23:00:00+00:00;DK1;172,93;tt4104;23,25
2017-06-21T00:00:00+00:00;DK1;171,37;tt4105;23,04
2017-06-21T01:00:00+00:00;DK1;170,48;tt4106;22,92
2017-06-21T02:00:00+00:00;DK1;170,4;tt4107;22,91
2017-06-21T03:00:00+00:00;DK1;179,78;tt4108;24,17
2017-06-21T04:00:00+00:00;DK1;285,69;tt4109;38,41
2017-06-21T05:00:00+00:00;DK1;327,42;tt4110;44,02
2017-06-21T06:00:00+00:00;DK1;332,11;tt4111;44,65
2017-06-21T07:00:00+00:00;DK1;321,62;tt4112;43,24
2017-06-21T08:00:00+00:00;DK1;297,97;tt4113;40,06
2017-06-21T09:00:00+00:00;DK1;294,1;tt4114;39,54
2017-06-21T10:00:00+00:00;DK1;279,97;tt4115;37,64
2017-06-21T11:00:00+00:00;DK1;268,44;tt4116;36,09
2017-06-21T12:00:00+00:00;DK1;250,29;tt4117;33,65
2017-06-21T13:00:00+00:00;DK1;258,02;tt4118;34,69
2017-06-21T14:00:00+00:00;DK1;284,13;tt4119;38,2
2017-06-21T15:00:00+00:00;DK1;339,47;tt4120;45,64
2017-06-21T16:00:00+00:00;DK1;378,89;tt4121;50,94
2017-06-21T17:00:00+00:00;DK1;423,59;tt4122;56,95
2017-06-21T18:00:00+00:00;DK1;379,56;tt4123;51,03
2017-06-21T19:00:00+00:00;DK1;337,98;tt4124;45,44
2017-06-21T20:00:00+00:00;DK1;327,64;tt4125;44,05
2017-06-21T21:00:00+00:00;DK1;272,83;tt4126;36,68
2017-06-21T22:00:00+00:00;DK1;267,39;tt4127;35,94
2017-06-21T23:00:00+00:00;DK1;256,31;tt4128;34,45
2017-06-22T00:00:00+00:00;DK1;238,38;tt4129;32,04
2017-06-22T01:00:00+00:00;DK1;230,34;tt4130;30,96
2017-06-22T02:00:00+00:00;DK1;217,25;tt4131;29,2
2017-06-22T03:00:00+00:00;DK1;224,69;tt4132;30,2
2017-06-22T04:00:00+00:00;DK1;271,26;tt4133;36,46
2017-06-22T05:00:00+00:00;DK1;315,38;tt4134;42,39
2017-06-22T06:00:00+00:00;DK1;333,31;tt4135;44,8
2017-06-22T07:00:00+00:00;DK1;304,15;tt4136;40,88
2017-06-22T08:00:00+00:00;DK1;289,49;tt4137;38,91
2017-06-22T09:00:00+00:00;DK1;276,4;tt4138;37,15
2017-06-22T10:00:00+00:00;DK1;260,1;tt4139;34,96
2017-06-22T11:00:00+00:00;DK1;235,92;tt4140;31,71
2017-06-22T12:00:00+00:00;DK1;225,36;tt4141;30,29
2017-06-22T13:00:00+00:00;DK1;225,95;tt4142;30,37
2017-06-22T14:00:00+00:00;DK1;224,46;tt4143;30,17
2017-06-22T15:00:00+00:00;DK1;278,48;tt4144;37,43
2017-06-22T16:00:00+00:00;DK1;296,86;tt4145;39,9
2017-06-22T17:00:00+00:00;DK1;311,81;tt4146;41,91
2017-06-22T18:00:00+00:00;DK1;290,09;tt4147;38,99
2017-06-22T19:00:00+00:00;DK1;279,45;tt4148;37,56
2017-06-22T20:00:00+00:00;DK1;268,36;tt4149;36,07
2017-06-22T21:00:00+00:00;DK1;230,27;tt4150;30,95
2017-06-22T22:00:00+00:00;DK1;188,41;tt4151;25,33
2017-06-22T23:00:00+00:00;DK1;175,17;tt4152;23,55
2017-06-23T00:00:00+00:00;DK1;166,84;tt4153;22,43
2017-06-23T01:00:00+00:00;DK1;159,26;tt4154;21,41
2017-06-23T02:00:00+00:00;DK1;160,6;tt4155;21,59
2017-06-23T03:00:00+00:00;DK1;173,61;tt4156;23,34
2017-06-23T04:00:00+00:00;DK1;199,8;tt4157;26,86
2017-06-23T05:00:00+00:00;DK1;269,72;tt4158;36,26
2017-06-23T06:00:00+00:00;DK1;284,74;tt4159;38,28
2017-06-23T07:00:00+00:00;DK1;253,58;tt4160;34,09
2017-06-23T08:00:00+00:00;DK1;226,5;tt4161;30,45
2017-06-23T09:00:00+00:00;DK1;216,09;tt4162;29,05
2017-06-23T10:00:00+00:00;DK1;206,56;tt4163;27,77
2017-06-23T11:00:00+00:00;DK1;194,14;tt4164;26,1
2017-06-23T12:00:00+00:00;DK1;186,48;tt4165;25,07
2017-06-23T13:00:00+00:00;DK1;185,81;tt4166;24,98
2017-06-23T14:00:00+00:00;DK1;186,03;tt4167;25,01
2017-06-23T15:00:00+00:00;DK1;205,89;tt4168;27,68
2017-06-23T16:00:00+00:00;DK1;205,75;tt4169;27,66
2017-06-23T17:00:00+00:00;DK1;204,93;tt4170;27,55
2017-06-23T18:00:00+00:00;DK1;187,82;tt4171;25,25
2017-06-23T19:00:00+00:00;DK1;187,15;tt4172;25,16
2017-06-23T20:00:00+00:00;DK1;190,5;tt4173;25,61
2017-06-23T21:00:00+00:00;DK1;187,15;tt4174;25,16
2017-06-23T22:00:00+00:00;DK1;186,83;tt4175;25,12
2017-06-23T23:00:00+00:00;DK1;176,86;tt4176;23,78
2017-06-24T00:00:00+00:00;DK1;172,85;tt4177;23,24
2017-06-24T01:00:00+00:00;DK1;165,71;tt4178;22,28
2017-06-24T02:00:00+00:00;DK1;150,83;tt4179;20,28
2017-06-24T03:00:00+00:00;DK1;148,68;tt4180;19,99
2017-06-24T04:00:00+00:00;DK1;164,29;tt4181;22,09
2017-06-24T05:00:00+00:00;DK1;176,64;tt4182;23,75
2017-06-24T06:00:00+00:00;DK1;178,72;tt4183;24,03
2017-06-24T07:00:00+00:00;DK1;184,45;tt4184;24,8
2017-06-24T08:00:00+00:00;DK1;163,63;tt4185;22
2017-06-24T09:00:00+00:00;DK1;166,38;tt4186;22,37
2017-06-24T10:00:00+00:00;DK1;164,67;tt4187;22,14
2017-06-24T11:00:00+00:00;DK1;159,31;tt4188;21,42
2017-06-24T12:00:00+00:00;DK1;153,21;tt4189;20,6
2017-06-24T13:00:00+00:00;DK1;146,37;tt4190;19,68
2017-06-24T14:00:00+00:00;DK1;112,68;tt4191;15,15
2017-06-24T15:00:00+00:00;DK1;151,06;tt4192;20,31
2017-06-24T16:00:00+00:00;DK1;220,08;tt4193;29,59
2017-06-24T17:00:00+00:00;DK1;176,86;tt4194;23,78
2017-06-24T18:00:00+00:00;DK1;176,19;tt4195;23,69
2017-06-24T19:00:00+00:00;DK1;176,57;tt4196;23,74
2017-06-24T20:00:00+00:00;DK1;177,53;tt4197;23,87
2017-06-24T21:00:00+00:00;DK1;174,71;tt4198;23,49
2017-06-24T22:00:00+00:00;DK1;178,11;tt4199;23,95
2017-06-24T23:00:00+00:00;DK1;171,27;tt4200;23,03
2017-06-25T00:00:00+00:00;DK1;154,61;tt4201;20,79
2017-06-25T01:00:00+00:00;DK1;135,72;tt4202;18,25
2017-06-25T02:00:00+00:00;DK1;107,46;tt4203;14,45
2017-06-25T03:00:00+00:00;DK1;76,23;tt4204;10,25
2017-06-25T04:00:00+00:00;DK1;76,3;tt4205;10,26
2017-06-25T05:00:00+00:00;DK1;131,56;tt4206;17,69
2017-06-25T06:00:00+00:00;DK1;143,23;tt4207;19,26
2017-06-25T07:00:00+00:00;DK1;157,81;tt4208;21,22
2017-06-25T08:00:00+00:00;DK1;98,84;tt4209;13,29
2017-06-25T09:00:00+00:00;DK1;101,22;tt4210;13,61
2017-06-25T10:00:00+00:00;DK1;83,81;tt4211;11,27
2017-06-25T11:00:00+00:00;DK1;54,44;tt4212;7,32
2017-06-25T12:00:00+00:00;DK1;4,83;tt4213;0,65
2017-06-25T13:00:00+00:00;DK1;24,54;tt4214;3,3
2017-06-25T14:00:00+00:00;DK1;60,76;tt4215;8,17
2017-06-25T15:00:00+00:00;DK1;126,5;tt4216;17,01
2017-06-25T16:00:00+00:00;DK1;161,31;tt4217;21,69
2017-06-25T17:00:00+00:00;DK1;172,54;tt4218;23,2
2017-06-25T18:00:00+00:00;DK1;172,54;tt4219;23,2
2017-06-25T19:00:00+00:00;DK1;173,8;tt4220;23,37
2017-06-25T20:00:00+00:00;DK1;172,54;tt4221;23,2
2017-06-25T21:00:00+00:00;DK1;162,12;tt4222;21,8
2017-06-25T22:00:00+00:00;DK1;162,57;tt4223;21,86
2017-06-25T23:00:00+00:00;DK1;150,52;tt4224;20,24
2017-06-26T00:00:00+00:00;DK1;129,4;tt4225;17,4
2017-06-26T01:00:00+00:00;DK1;125,76;tt4226;16,91
2017-06-26T02:00:00+00:00;DK1;126,06;tt4227;16,95
2017-06-26T03:00:00+00:00;DK1;141,9;tt4228;19,08
2017-06-26T04:00:00+00:00;DK1;197,23;tt4229;26,52
2017-06-26T05:00:00+00:00;DK1;174,32;tt4230;23,44
2017-06-26T06:00:00+00:00;DK1;181,01;tt4231;24,34
2017-06-26T07:00:00+00:00;DK1;178,41;tt4232;23,99
2017-06-26T08:00:00+00:00;DK1;176,33;tt4233;23,71
2017-06-26T09:00:00+00:00;DK1;174,25;tt4234;23,43
2017-06-26T10:00:00+00:00;DK1;172,98;tt4235;23,26
2017-06-26T11:00:00+00:00;DK1;173,21;tt4236;23,29
2017-06-26T12:00:00+00:00;DK1;173,58;tt4237;23,34
2017-06-26T13:00:00+00:00;DK1;172,83;tt4238;23,24
2017-06-26T14:00:00+00:00;DK1;173,43;tt4239;23,32
2017-06-26T15:00:00+00:00;DK1;175,44;tt4240;23,59
2017-06-26T16:00:00+00:00;DK1;198,64;tt4241;26,71
2017-06-26T17:00:00+00:00;DK1;198,64;tt4242;26,71
2017-06-26T18:00:00+00:00;DK1;193,43;tt4243;26,01
2017-06-26T19:00:00+00:00;DK1;196,11;tt4244;26,37
2017-06-26T20:00:00+00:00;DK1;192,32;tt4245;25,86
2017-06-26T21:00:00+00:00;DK1;173,21;tt4246;23,29
2017-06-26T22:00:00+00:00;DK1;172,61;tt4247;23,21
2017-06-26T23:00:00+00:00;DK1;170,31;tt4248;22,9
2017-06-27T00:00:00+00:00;DK1;168;tt4249;22,59
2017-06-27T01:00:00+00:00;DK1;167,33;tt4250;22,5
2017-06-27T02:00:00+00:00;DK1;167,4;tt4251;22,51
2017-06-27T03:00:00+00:00;DK1;213,44;tt4252;28,7
2017-06-27T04:00:00+00:00;DK1;282,16;tt4253;37,94
2017-06-27T05:00:00+00:00;DK1;323,88;tt4254;43,55
2017-06-27T06:00:00+00:00;DK1;347,01;tt4255;46,66
2017-06-27T07:00:00+00:00;DK1;344,33;tt4256;46,3
2017-06-27T08:00:00+00:00;DK1;347,23;tt4257;46,69
2017-06-27T09:00:00+00:00;DK1;357,27;tt4258;48,04
2017-06-27T10:00:00+00:00;DK1;341,73;tt4259;45,95
2017-06-27T11:00:00+00:00;DK1;330,57;tt4260;44,45
2017-06-27T12:00:00+00:00;DK1;327,97;tt4261;44,1
2017-06-27T13:00:00+00:00;DK1;298,59;tt4262;40,15
2017-06-27T14:00:00+00:00;DK1;316,29;tt4263;42,53
2017-06-27T15:00:00+00:00;DK1;316,81;tt4264;42,6
2017-06-27T16:00:00+00:00;DK1;326,7;tt4265;43,93
2017-06-27T17:00:00+00:00;DK1;326,85;tt4266;43,95
2017-06-27T18:00:00+00:00;DK1;299,26;tt4267;40,24
2017-06-27T19:00:00+00:00;DK1;282,45;tt4268;37,98
2017-06-27T20:00:00+00:00;DK1;242,59;tt4269;32,62
2017-06-27T21:00:00+00:00;DK1;203,03;tt4270;27,3
2017-06-27T22:00:00+00:00;DK1;213,93;tt4271;28,77
2017-06-27T23:00:00+00:00;DK1;203,37;tt4272;27,35
2017-06-28T00:00:00+00:00;DK1;193,48;tt4273;26,02
2017-06-28T01:00:00+00:00;DK1;188,87;tt4274;25,4
2017-06-28T02:00:00+00:00;DK1;188,42;tt4275;25,34
2017-06-28T03:00:00+00:00;DK1;207,9;tt4276;27,96
2017-06-28T04:00:00+00:00;DK1;243,6;tt4277;32,76
2017-06-28T05:00:00+00:00;DK1;287,32;tt4278;38,64
2017-06-28T06:00:00+00:00;DK1;308,66;tt4279;41,51
2017-06-28T07:00:00+00:00;DK1;312,23;tt4280;41,99
2017-06-28T08:00:00+00:00;DK1;311,93;tt4281;41,95
2017-06-28T09:00:00+00:00;DK1;317,51;tt4282;42,7
2017-06-28T10:00:00+00:00;DK1;308,21;tt4283;41,45
2017-06-28T11:00:00+00:00;DK1;289,77;tt4284;38,97
2017-06-28T12:00:00+00:00;DK1;271,93;tt4285;36,57
2017-06-28T13:00:00+00:00;DK1;251,26;tt4286;33,79
2017-06-28T14:00:00+00:00;DK1;259,51;tt4287;34,9
2017-06-28T15:00:00+00:00;DK1;285,53;tt4288;38,4
2017-06-28T16:00:00+00:00;DK1;289,77;tt4289;38,97
2017-06-28T17:00:00+00:00;DK1;290,29;tt4290;39,04
2017-06-28T18:00:00+00:00;DK1;247,76;tt4291;33,32
2017-06-28T19:00:00+00:00;DK1;213,48;tt4292;28,71
2017-06-28T20:00:00+00:00;DK1;175,71;tt4293;23,63
2017-06-28T21:00:00+00:00;DK1;174,74;tt4294;23,5
2017-06-28T22:00:00+00:00;DK1;165,33;tt4295;22,23
2017-06-28T23:00:00+00:00;DK1;162,28;tt4296;21,82
2017-06-29T00:00:00+00:00;DK1;161,91;tt4297;21,77
2017-06-29T01:00:00+00:00;DK1;162,21;tt4298;21,81
2017-06-29T02:00:00+00:00;DK1;162,58;tt4299;21,86
2017-06-29T03:00:00+00:00;DK1;169,12;tt4300;22,74
2017-06-29T04:00:00+00:00;DK1;234,27;tt4301;31,5
2017-06-29T05:00:00+00:00;DK1;298,31;tt4302;40,11
2017-06-29T06:00:00+00:00;DK1;340,85;tt4303;45,83
2017-06-29T07:00:00+00:00;DK1;345,01;tt4304;46,39
2017-06-29T08:00:00+00:00;DK1;345,01;tt4305;46,39
2017-06-29T09:00:00+00:00;DK1;347,02;tt4306;46,66
2017-06-29T10:00:00+00:00;DK1;333,86;tt4307;44,89
2017-06-29T11:00:00+00:00;DK1;328,05;tt4308;44,11
2017-06-29T12:00:00+00:00;DK1;310,21;tt4309;41,71
2017-06-29T13:00:00+00:00;DK1;284,32;tt4310;38,23
2017-06-29T14:00:00+00:00;DK1;277,48;tt4311;37,31
2017-06-29T15:00:00+00:00;DK1;277,48;tt4312;37,31
2017-06-29T16:00:00+00:00;DK1;283,28;tt4313;38,09
2017-06-29T17:00:00+00:00;DK1;283,21;tt4314;38,08
2017-06-29T18:00:00+00:00;DK1;246,47;tt4315;33,14
2017-06-29T19:00:00+00:00;DK1;227,43;tt4316;30,58
2017-06-29T20:00:00+00:00;DK1;211,96;tt4317;28,5
2017-06-29T21:00:00+00:00;DK1;186,75;tt4318;25,11
2017-06-29T22:00:00+00:00;DK1;180,05;tt4319;24,21
2017-06-29T23:00:00+00:00;DK1;166,81;tt4320;22,43
2017-06-30T00:00:00+00:00;DK1;163,39;tt4321;21,97
2017-06-30T01:00:00+00:00;DK1;161,75;tt4322;21,75
2017-06-30T02:00:00+00:00;DK1;162,35;tt4323;21,83
2017-06-30T03:00:00+00:00;DK1;171,42;tt4324;23,05
2017-06-30T04:00:00+00:00;DK1;207,57;tt4325;27,91
2017-06-30T05:00:00+00:00;DK1;282,09;tt4326;37,93
2017-06-30T06:00:00+00:00;DK1;285,13;tt4327;38,34
2017-06-30T07:00:00+00:00;DK1;267,66;tt4328;35,99
2017-06-30T08:00:00+00:00;DK1;264,09;tt4329;35,51
2017-06-30T09:00:00+00:00;DK1;239,77;tt4330;32,24
2017-06-30T10:00:00+00:00;DK1;218,13;tt4331;29,33
2017-06-30T11:00:00+00:00;DK1;202,96;tt4332;27,29
2017-06-30T12:00:00+00:00;DK1;186,52;tt4333;25,08
2017-06-30T13:00:00+00:00;DK1;186,59;tt4334;25,09
2017-06-30T14:00:00+00:00;DK1;198,05;tt4335;26,63
2017-06-30T15:00:00+00:00;DK1;220,21;tt4336;29,61
2017-06-30T16:00:00+00:00;DK1;242,89;tt4337;32,66
2017-06-30T17:00:00+00:00;DK1;226,23;tt4338;30,42
2017-06-30T18:00:00+00:00;DK1;196,56;tt4339;26,43
2017-06-30T19:00:00+00:00;DK1;190,16;tt4340;25,57
2017-06-30T20:00:00+00:00;DK1;188,83;tt4341;25,39
2017-06-30T21:00:00+00:00;DK1;176,7;tt4342;23,76
2017-06-30T22:00:00+00:00;DK1;201,98;tt4343;27,16
2017-06-30T23:00:00+00:00;DK1;177,06;tt4344;23,81
2017-07-01T00:00:00+00:00;DK1;174,53;tt4345;23,47
2017-07-01T01:00:00+00:00;DK1;173,57;tt4346;23,34
2017-07-01T02:00:00+00:00;DK1;172,97;tt4347;23,26
2017-07-01T03:00:00+00:00;DK1;174,46;tt4348;23,46
2017-07-01T04:00:00+00:00;DK1;185,54;tt4349;24,95
2017-07-01T05:00:00+00:00;DK1;199,08;tt4350;26,77
2017-07-01T06:00:00+00:00;DK1;214,32;tt4351;28,82
2017-07-01T07:00:00+00:00;DK1;235,14;tt4352;31,62
2017-07-01T08:00:00+00:00;DK1;241,98;tt4353;32,54
2017-07-01T09:00:00+00:00;DK1;240,65;tt4354;32,36
2017-07-01T10:00:00+00:00;DK1;216,4;tt4355;29,1
2017-07-01T11:00:00+00:00;DK1;193,87;tt4356;26,07
2017-07-01T12:00:00+00:00;DK1;195,8;tt4357;26,33
2017-07-01T13:00:00+00:00;DK1;193,65;tt4358;26,04
2017-07-01T14:00:00+00:00;DK1;194,02;tt4359;26,09
2017-07-01T15:00:00+00:00;DK1;215,73;tt4360;29,01
2017-07-01T16:00:00+00:00;DK1;218,19;tt4361;29,34
2017-07-01T17:00:00+00:00;DK1;217;tt4362;29,18
2017-07-01T18:00:00+00:00;DK1;218,56;tt4363;29,39
2017-07-01T19:00:00+00:00;DK1;214,99;tt4364;28,91
2017-07-01T20:00:00+00:00;DK1;208,67;tt4365;28,06
2017-07-01T21:00:00+00:00;DK1;190,6;tt4366;25,63
2017-07-01T22:00:00+00:00;DK1;181,17;tt4367;24,36
2017-07-01T23:00:00+00:00;DK1;171,94;tt4368;23,12
2017-07-02T00:00:00+00:00;DK1;169,04;tt4369;22,73
2017-07-02T01:00:00+00:00;DK1;168,3;tt4370;22,63
2017-07-02T02:00:00+00:00;DK1;150,75;tt4371;20,27
2017-07-02T03:00:00+00:00;DK1;153,13;tt4372;20,59
2017-07-02T04:00:00+00:00;DK1;158,41;tt4373;21,3
2017-07-02T05:00:00+00:00;DK1;171,57;tt4374;23,07
2017-07-02T06:00:00+00:00;DK1;184,14;tt4375;24,76
2017-07-02T07:00:00+00:00;DK1;190,09;tt4376;25,56
2017-07-02T08:00:00+00:00;DK1;154,02;tt4377;20,71
2017-07-02T09:00:00+00:00;DK1;173,43;tt4378;23,32
2017-07-02T10:00:00+00:00;DK1;158,85;tt4379;21,36
2017-07-02T11:00:00+00:00;DK1;141,9;tt4380;19,08
2017-07-02T12:00:00+00:00;DK1;77,87;tt4381;10,47
2017-07-02T13:00:00+00:00;DK1;74,07;tt4382;9,96
2017-07-02T14:00:00+00:00;DK1;128,73;tt4383;17,31
2017-07-02T15:00:00+00:00;DK1;146,66;tt4384;19,72
2017-07-02T16:00:00+00:00;DK1;193,29;tt4385;25,99
2017-07-02T17:00:00+00:00;DK1;175,14;tt4386;23,55
2017-07-02T18:00:00+00:00;DK1;179,08;tt4387;24,08
2017-07-02T19:00:00+00:00;DK1;180,35;tt4388;24,25
2017-07-02T20:00:00+00:00;DK1;184,07;tt4389;24,75
2017-07-02T21:00:00+00:00;DK1;192,32;tt4390;25,86
2017-07-02T22:00:00+00:00;DK1;-90,58;tt4391;-12,18
2017-07-02T23:00:00+00:00;DK1;0,82;tt4392;0,11
2017-07-03T00:00:00+00:00;DK1;165,92;tt4393;22,31
2017-07-03T01:00:00+00:00;DK1;165,77;tt4394;22,29
2017-07-03T02:00:00+00:00;DK1;168,45;tt4395;22,65
2017-07-03T03:00:00+00:00;DK1;172,46;tt4396;23,19
2017-07-03T04:00:00+00:00;DK1;177,37;tt4397;23,85
2017-07-03T05:00:00+00:00;DK1;196,63;tt4398;26,44
2017-07-03T06:00:00+00:00;DK1;211,43;tt4399;28,43
2017-07-03T07:00:00+00:00;DK1;210,32;tt4400;28,28
2017-07-03T08:00:00+00:00;DK1;215,23;tt4401;28,94
2017-07-03T09:00:00+00:00;DK1;186;tt4402;25,01
2017-07-03T10:00:00+00:00;DK1;185,78;tt4403;24,98
2017-07-03T11:00:00+00:00;DK1;186;tt4404;25,01
2017-07-03T12:00:00+00:00;DK1;185,63;tt4405;24,96
2017-07-03T13:00:00+00:00;DK1;185,03;tt4406;24,88
2017-07-03T14:00:00+00:00;DK1;184,88;tt4407;24,86
2017-07-03T15:00:00+00:00;DK1;208,46;tt4408;28,03
2017-07-03T16:00:00+00:00;DK1;207,64;tt4409;27,92
2017-07-03T17:00:00+00:00;DK1;183,1;tt4410;24,62
2017-07-03T18:00:00+00:00;DK1;181,09;tt4411;24,35
2017-07-03T19:00:00+00:00;DK1;178,93;tt4412;24,06
2017-07-03T20:00:00+00:00;DK1;179,53;tt4413;24,14
2017-07-03T21:00:00+00:00;DK1;176,85;tt4414;23,78
2017-07-03T22:00:00+00:00;DK1;178,86;tt4415;24,05
2017-07-03T23:00:00+00:00;DK1;176,85;tt4416;23,78
2017-07-04T00:00:00+00:00;DK1;173,28;tt4417;23,3
2017-07-04T01:00:00+00:00;DK1;172,54;tt4418;23,2
2017-07-04T02:00:00+00:00;DK1;171,57;tt4419;23,07
2017-07-04T03:00:00+00:00;DK1;172,46;tt4420;23,19
2017-07-04T04:00:00+00:00;DK1;190,98;tt4421;25,68
2017-07-04T05:00:00+00:00;DK1;224,6;tt4422;30,2
2017-07-04T06:00:00+00:00;DK1;243,64;tt4423;32,76
2017-07-04T07:00:00+00:00;DK1;261,26;tt4424;35,13
2017-07-04T08:00:00+00:00;DK1;258,36;tt4425;34,74
2017-07-04T09:00:00+00:00;DK1;245,2;tt4426;32,97
2017-07-04T10:00:00+00:00;DK1;237,46;tt4427;31,93
2017-07-04T11:00:00+00:00;DK1;237,46;tt4428;31,93
2017-07-04T12:00:00+00:00;DK1;227,2;tt4429;30,55
2017-07-04T13:00:00+00:00;DK1;236,65;tt4430;31,82
2017-07-04T14:00:00+00:00;DK1;239,03;tt4431;32,14
2017-07-04T15:00:00+00:00;DK1;268,25;tt4432;36,07
2017-07-04T16:00:00+00:00;DK1;290,34;tt4433;39,04
2017-07-04T17:00:00+00:00;DK1;297,78;tt4434;40,04
2017-07-04T18:00:00+00:00;DK1;299,12;tt4435;40,22
2017-07-04T19:00:00+00:00;DK1;292,94;tt4436;39,39
2017-07-04T20:00:00+00:00;DK1;272,86;tt4437;36,69
2017-07-04T21:00:00+00:00;DK1;245,35;tt4438;32,99
2017-07-04T22:00:00+00:00;DK1;237,61;tt4439;31,95
2017-07-04T23:00:00+00:00;DK1;231,66;tt4440;31,15
2017-07-05T00:00:00+00:00;DK1;215,96;tt4441;29,04
2017-07-05T01:00:00+00:00;DK1;205,48;tt4442;27,63
2017-07-05T02:00:00+00:00;DK1;203,02;tt4443;27,3
2017-07-05T03:00:00+00:00;DK1;231,43;tt4444;31,12
2017-07-05T04:00:00+00:00;DK1;282,75;tt4445;38,02
2017-07-05T05:00:00+00:00;DK1;326,62;tt4446;43,92
2017-07-05T06:00:00+00:00;DK1;342,17;tt4447;46,01
2017-07-05T07:00:00+00:00;DK1;328,56;tt4448;44,18
2017-07-05T08:00:00+00:00;DK1;325,06;tt4449;43,71
2017-07-05T09:00:00+00:00;DK1;312,79;tt4450;42,06
2017-07-05T10:00:00+00:00;DK1;289,51;tt4451;38,93
2017-07-05T11:00:00+00:00;DK1;283,27;tt4452;38,09
2017-07-05T12:00:00+00:00;DK1;278,43;tt4453;37,44
2017-07-05T13:00:00+00:00;DK1;277,99;tt4454;37,38
2017-07-05T14:00:00+00:00;DK1;289,29;tt4455;38,9
2017-07-05T15:00:00+00:00;DK1;308,7;tt4456;41,51
2017-07-05T16:00:00+00:00;DK1;308,63;tt4457;41,5
2017-07-05T17:00:00+00:00;DK1;323,35;tt4458;43,48
2017-07-05T18:00:00+00:00;DK1;320,45;tt4459;43,09
2017-07-05T19:00:00+00:00;DK1;318,82;tt4460;42,87
2017-07-05T20:00:00+00:00;DK1;302,38;tt4461;40,66
2017-07-05T21:00:00+00:00;DK1;263,78;tt4462;35,47
2017-07-05T22:00:00+00:00;DK1;245,64;tt4463;33,03
2017-07-05T23:00:00+00:00;DK1;239,55;tt4464;32,21
2017-07-06T00:00:00+00:00;DK1;227,72;tt4465;30,62
